id,loan_status,loan_amnt,int_rate,installment,annual_inc,verification_status,revol_bal,revol_util,total_acc,acc_open_past_24mths,total_pymnt,home_ownership_OWN,home_ownership_RENT
38447569,1,11500,8.19,361.38,79000.0,0,10154,61.9,28,6,12319.16,0.0,0.0
38605205,1,17000,6.03,517.41,110000.0,1,5372,12.0,31,4,18035.5100004,0.0,0.0
62579852,1,8800,7.89,275.32,60000.0,1,12873,70.7,20,4,9402.43000044,0.0,0.0
55982023,1,11200,9.17,357.05,70000.0,1,35782,77.1,21,5,11648.86,0.0,1.0
50646092,1,11000,6.24,335.84,59000.0,0,21202,61.1,38,5,11426.41,0.0,0.0
48484576,1,3000,6.68,92.2,40000.0,0,3005,10.7,20,0,3118.55,1.0,0.0
40350377,1,21000,14.99,727.87,66851.0,1,25529,82.6,19,4,24378.2300081,0.0,0.0
60336216,1,7000,8.18,219.94,51000.0,1,10922,32.4,61,4,7423.67,0.0,0.0
55268560,0,26275,18.25,953.21,73000.0,1,30897,97.5,10,0,10458.67,0.0,1.0
67789973,1,25000,12.59,837.43,190000.0,1,38512,80.7,24,6,25424.19,0.0,1.0
44046086,1,5600,10.99,183.32,40000.0,0,10589,38.9,34,4,6187.76,1.0,0.0
55138860,0,14725,14.65,507.93,38800.0,0,15061,75.7,17,4,4640.82,0.0,1.0
62994242,1,14000,10.99,458.28,195000.0,1,29780,30.3,19,3,14461.65,0.0,1.0
63450765,1,28000,7.26,867.9,125000.0,1,18774,49.8,9,4,29492.88,0.0,1.0
46598118,1,10000,8.18,314.2,59000.0,0,6458,72.6,25,0,10582.71,0.0,0.0
38484682,1,8000,11.99,265.68,75000.0,0,6264,48.0,21,5,8739.45,0.0,1.0
41033048,1,35000,17.86,1262.88,155000.0,1,49922,27.1,38,15,36079.18,0.0,0.0
61822122,1,14400,6.24,439.65,85000.0,0,5203,19.0,32,4,15015.3,0.0,1.0
38639814,1,5875,14.99,203.64,28000.0,0,3569,65.0,11,2,7038.53000005,0.0,1.0
41143723,1,6000,9.17,191.28,47500.0,1,5620,40.7,15,2,6219.02,0.0,1.0
65743540,1,9000,10.99,294.61,46000.0,1,12470,38.0,33,10,9454.06,0.0,0.0
66623075,1,4000,13.67,136.08,70000.0,1,19191,54.5,52,9,4272.96,0.0,0.0
48275698,0,4700,9.17,149.84,46000.0,0,4945,28.6,45,3,1795.69,0.0,0.0
38272892,0,19200,6.49,588.38,96000.0,0,24077,55.7,17,2,4700.12,0.0,1.0
40356234,1,3000,8.67,94.94,70000.0,0,15723,40.1,16,4,3142.02,1.0,0.0
39572414,1,16000,6.49,490.32,100000.0,1,8240,18.4,16,4,16414.18,0.0,1.0
56874670,1,6500,9.17,207.22,30000.0,0,10350,30.0,30,4,7073.97,0.0,1.0
46978229,0,12000,8.18,377.04,99000.0,1,11643,99.5,18,3,4541.41,0.0,1.0
44816002,1,8400,5.93,255.28,55000.0,0,10466,22.5,13,1,8976.41000259,0.0,1.0
41339248,1,1875,12.69,62.9,44000.0,1,18262,61.5,22,4,2076.46,0.0,0.0
55161259,1,4200,11.53,138.56,24324.0,1,3976,68.6,11,4,4505.98,0.0,1.0
62327924,1,9600,13.33,324.99,115000.0,1,10831,34.9,37,10,10557.11,0.0,1.0
58993438,1,28000,7.89,876.0,190000.0,1,87602,82.5,30,3,29201.87,0.0,0.0
61498979,1,20000,11.53,659.81,175000.0,1,11609,36.6,39,2,20603.74,0.0,1.0
43629463,1,15000,12.69,503.18,36600.0,1,9774,75.2,27,8,17128.8000149,0.0,1.0
65652637,1,16000,6.24,488.5,65000.0,0,16619,63.4,24,4,16722.58,1.0,0.0
44533742,1,16000,7.89,500.58,52000.0,0,15883,57.3,17,1,17213.54,0.0,1.0
59200667,1,28000,6.89,863.16,150000.0,1,18948,19.1,29,5,29744.89,0.0,1.0
39927320,1,8000,6.99,246.99,67000.0,0,10960,50.7,27,4,8445.32000001,0.0,1.0
61400683,1,8500,5.32,255.98,68000.0,0,9933,24.7,6,3,8582.62,0.0,1.0
39650619,0,19950,9.49,638.97,40000.0,1,6285,30.5,4,0,3823.3,1.0,0.0
59270017,1,12000,10.99,392.81,100000.0,1,9343,50.1,7,4,13227.19,0.0,1.0
43206248,1,5500,9.17,175.34,60000.0,0,568,6.2,15,2,5958.25000005,0.0,0.0
39379660,1,17550,19.24,645.45,42000.0,1,24882,96.4,10,3,21219.0100006,0.0,1.0
40277650,0,12000,10.49,389.98,40000.0,1,13108,38.9,26,9,5452.73,0.0,1.0
60476682,1,4000,7.26,123.99,54000.0,0,11249,34.8,33,6,4234.37000001,0.0,0.0
63216388,1,10500,5.32,316.21,58000.0,0,9841,28.8,49,6,10851.8300012,0.0,0.0
59269908,0,10000,9.17,318.79,70928.0,0,36550,52.6,36,7,2295.27,0.0,0.0
60881448,1,10000,12.69,335.45,68000.0,0,6097,67.7,32,9,10302.89,0.0,1.0
59119342,1,2400,7.89,75.09,45000.0,1,4483,33.0,49,4,2484.38,0.0,0.0
49106159,1,19200,12.69,644.07,115000.0,0,24943,81.8,34,6,21259.3300012,0.0,1.0
63464974,1,11200,6.24,341.95,120000.0,1,21592,46.0,34,4,11404.47,1.0,0.0
50263367,1,24350,13.33,824.33,58000.0,1,32310,73.4,22,5,27123.6299864,0.0,0.0
38646179,1,4500,7.49,139.96,49000.0,0,4069,44.2,28,4,4746.14000072,0.0,1.0
61338295,1,6200,8.18,194.81,84004.0,0,24526,21.2,40,6,6627.24,0.0,0.0
46764946,1,5700,12.29,190.12,22000.0,1,5547,39.9,15,6,6183.28,0.0,1.0
46784091,1,23000,6.92,709.34,105000.0,1,15226,54.8,56,6,23962.14,0.0,1.0
57185436,1,12000,12.69,402.54,85000.0,1,48008,69.4,21,5,13122.1300001,0.0,0.0
46576247,1,8400,13.99,287.06,80000.0,0,4954,75.0,18,3,9828.23,0.0,0.0
55140828,1,5400,9.17,172.15,27000.0,1,6705,20.1,13,6,5553.29,0.0,1.0
38649401,1,3500,9.49,112.1,65000.0,0,3211,26.3,18,6,3551.01,0.0,1.0
52374339,1,35000,13.33,1184.86,145000.0,1,38949,88.7,33,3,39821.6600024,0.0,0.0
61459719,1,4850,12.29,161.77,26000.0,1,7095,83.5,8,1,5213.94,0.0,1.0
54138384,1,8500,8.18,267.07,83130.0,0,6664,59.0,25,4,9052.5,0.0,1.0
65701764,1,8500,5.32,255.98,58000.0,1,19498,48.9,32,4,8769.87,0.0,1.0
58410791,1,28000,9.99,903.35,170000.0,1,22856,60.3,24,4,28402.5,0.0,0.0
41620194,1,15000,6.39,458.99,78000.0,1,19950,39.8,33,8,15733.45,0.0,0.0
38413175,1,10000,12.39,334.01,70000.0,0,13147,57.2,43,4,11128.39,0.0,0.0
48070486,1,12000,10.99,392.81,55000.0,1,6935,21.6,21,4,12957.9,0.0,1.0
59925824,1,16000,5.32,481.84,110000.0,1,14028,20.1,36,8,16215.69,0.0,0.0
56905131,0,16000,5.32,481.84,80000.0,0,23027,28.3,28,6,4327.1,0.0,0.0
46655750,1,28700,13.99,980.76,62400.0,1,26351,60.6,33,7,31707.91,1.0,0.0
38499795,1,20000,12.99,673.79,40968.0,1,16258,65.8,8,2,22244.93,0.0,0.0
60405964,1,10000,6.24,305.31,100000.0,0,9343,30.1,9,2,10480.82,0.0,1.0
38475063,1,35000,10.49,1137.43,112000.0,1,1827,10.1,18,6,36525.73,0.0,1.0
67055125,1,6000,14.48,206.47,35000.0,1,4080,54.4,9,4,6239.0,0.0,1.0
54384607,1,5500,5.32,165.64,55000.0,0,5228,34.9,14,1,5689.7,0.0,0.0
52668476,1,15000,14.65,517.42,64000.0,1,13955,54.9,38,7,17123.99,0.0,1.0
59482858,1,14000,9.99,451.68,80000.0,1,14007,57.2,18,2,15020.3,0.0,1.0
39987241,0,15000,13.66,510.2,42000.0,1,12308,93.2,25,4,7767.13,0.0,1.0
68614314,1,8800,6.49,269.68,87100.0,0,49319,38.8,20,2,9244.41,0.0,0.0
65727230,1,9000,10.99,294.61,64000.0,1,12638,68.7,33,5,9587.08,0.0,0.0
46034154,1,30000,8.18,942.59,78000.0,1,23748,65.1,14,3,32199.04,0.0,0.0
40715737,1,11000,16.55,389.73,37000.0,1,12307,49.6,16,9,12850.3900064,0.0,1.0
49126786,1,11200,5.32,337.29,65000.0,1,11411,46.8,35,6,11697.97,0.0,1.0
54638829,1,3000,16.55,106.29,54000.0,0,5447,72.6,22,6,3382.35,0.0,0.0
40500805,1,6500,9.49,208.19,85500.0,0,19449,70.7,24,4,7074.48,0.0,0.0
63034387,0,12650,18.25,458.92,39600.0,1,12347,57.2,23,5,3199.61,0.0,1.0
67959806,1,24000,9.76,771.72,128000.0,1,11608,72.1,28,5,25884.0,1.0,0.0
43904884,0,26000,14.65,896.85,85000.0,1,16338,67.0,12,3,6235.63,1.0,0.0
62500102,1,8225,12.69,275.91,49600.0,1,7905,69.3,41,6,9111.45,0.0,0.0
60005118,1,8000,10.99,261.88,80000.0,1,10985,93.1,5,0,8713.38,0.0,1.0
38610712,0,15000,11.99,498.15,70000.0,1,21979,75.0,44,6,4473.36,0.0,0.0
40993103,1,4000,15.61,139.86,45000.0,1,3409,41.1,22,8,4036.43,0.0,1.0
48836590,1,9600,12.69,322.04,89487.0,0,29851,64.0,25,14,10181.4,0.0,1.0
43569574,1,16500,7.89,516.22,58500.0,0,16333,69.8,30,3,18132.5,0.0,1.0
53464158,1,18000,8.18,565.56,65000.0,1,25901,46.3,10,2,19175.1000069,0.0,1.0
40147654,1,8500,11.44,280.06,38000.0,0,8442,87.9,17,1,9467.24,0.0,1.0
58480756,0,7200,9.17,229.53,61000.0,0,13741,26.0,43,10,2737.45,0.0,0.0
60760301,1,18000,8.18,565.56,52000.0,1,9775,59.6,11,5,18990.1600014,0.0,0.0
60862028,1,19000,5.32,572.19,125000.0,0,36184,34.3,34,5,19856.66,0.0,0.0
41540179,0,5900,15.61,206.3,21000.0,1,6962,55.7,15,7,2889.83,0.0,1.0
66421117,1,16000,8.38,504.2,61000.0,1,22422,48.4,26,5,16859.4,1.0,0.0
49883421,1,24000,7.89,750.86,120000.0,1,67064,57.3,27,2,24668.21,0.0,0.0
46652739,1,6400,13.33,216.66,54005.0,1,2743,29.0,27,8,6440.29,0.0,1.0
48745996,0,15400,8.18,483.86,53000.0,1,35313,80.3,48,9,5799.32,0.0,1.0
61662274,1,28000,12.29,933.89,130000.0,0,19298,45.0,16,7,30347.6800022,0.0,0.0
46822946,1,14000,12.69,469.63,89000.0,0,28987,59.0,47,11,16006.2600071,0.0,0.0
44515482,0,21000,9.99,677.52,150000.0,0,64920,59.5,34,10,7391.45,0.0,1.0
40866212,1,8750,16.99,311.92,30000.0,1,9046,37.5,34,8,9322.87,0.0,1.0
55070608,1,13700,13.99,468.17,46550.0,0,33355,88.5,20,2,15755.2300003,0.0,0.0
55941265,1,8000,14.65,275.96,35000.0,1,8510,33.0,14,7,8572.47,0.0,1.0
48676310,1,17000,12.69,570.27,90000.0,1,16806,70.3,23,6,19458.65,0.0,0.0
40307735,1,10000,9.49,320.29,91000.0,0,20385,47.7,41,8,11210.22,0.0,1.0
57802442,1,10000,12.69,335.45,51000.0,0,12558,68.6,22,4,11276.88,0.0,0.0
64130302,1,2525,15.41,88.04,25000.0,0,1766,35.0,26,2,2765.77,0.0,1.0
41860598,1,11000,11.53,362.9,42000.0,1,8521,40.8,11,5,12342.4821059,0.0,1.0
54544488,1,14000,8.18,439.88,47000.0,1,14388,46.3,25,3,14693.0,0.0,0.0
46825202,1,35000,13.33,1184.86,120000.0,1,39712,89.9,28,2,36279.94,1.0,0.0
48344735,1,16000,5.32,481.84,140000.0,1,18107,14.2,58,7,16541.22,0.0,0.0
38585742,1,15000,6.49,459.67,69000.0,0,18613,25.3,50,9,16271.0600014,0.0,0.0
46264841,0,24000,6.39,734.38,82000.0,1,35900,60.3,20,4,5866.52,0.0,1.0
43520085,1,13000,9.99,419.42,50000.0,1,13631,37.7,23,5,14633.6500009,0.0,1.0
67216397,1,6000,10.64,195.42,51000.0,1,21692,67.8,10,2,6097.96,0.0,0.0
68232536,1,8000,9.17,255.04,60000.0,0,19652,48.3,20,2,8339.37,0.0,0.0
66055409,1,24000,10.64,781.65,125000.0,1,25295,44.2,22,4,25489.08,0.0,1.0
52768639,0,10000,11.53,329.91,50000.0,0,31470,79.1,27,3,2021.09,0.0,1.0
57365520,1,25000,9.99,806.57,252000.0,1,119996,82.9,19,2,27594.94,1.0,0.0
39360250,1,14400,6.03,438.28,78000.0,0,8173,15.9,23,6,15031.22,0.0,0.0
66106765,1,27500,7.26,852.4,89000.0,0,18753,89.7,21,2,28779.38,0.0,0.0
40756862,1,20000,8.18,628.39,96000.0,1,40881,51.4,44,6,21809.88,1.0,0.0
40471277,1,10000,9.49,320.29,45000.0,1,12565,32.0,23,2,10880.24,0.0,1.0
41112343,1,15600,12.69,523.3,125000.0,1,13790,53.7,36,14,17574.58,0.0,0.0
60415753,1,35000,7.26,1084.87,400000.0,1,76589,35.9,43,4,35908.97,0.0,0.0
61323444,1,24000,8.18,754.07,135000.0,0,6770,27.4,40,2,25497.9400025,0.0,0.0
59202980,1,30000,15.61,1048.95,78500.0,1,68631,48.7,26,6,30104.07,0.0,1.0
43799708,1,18575,6.92,572.87,115000.0,1,8200,16.4,30,4,19869.53,0.0,0.0
51936553,1,14400,9.17,459.06,49000.0,0,11241,54.6,15,2,15798.9400001,0.0,0.0
46577364,1,7000,9.99,225.84,45000.0,0,25341,61.1,14,2,7456.92,0.0,0.0
57892686,0,5600,13.33,189.58,50000.0,1,4477,60.5,21,9,1738.82,0.0,0.0
40512982,0,19225,12.99,647.68,48575.0,1,28278,63.7,43,6,10982.81,0.0,0.0
48746067,1,8000,10.99,261.88,35000.0,0,9172,34.0,49,7,8357.67,0.0,0.0
57275177,1,20000,9.99,645.25,69400.0,0,35685,61.2,24,1,20629.26,0.0,0.0
57754422,1,2800,13.33,94.79,65000.0,1,15926,59.6,16,5,3080.34000011,0.0,0.0
48714900,1,10000,7.89,312.86,105000.0,1,7362,32.4,7,2,10630.88,0.0,1.0
51195217,0,7700,7.26,238.68,41600.0,0,7703,24.1,17,3,3335.31,0.0,0.0
48161145,1,5000,8.18,157.1,41000.0,1,5957,38.2,18,1,5431.33,0.0,1.0
57663395,0,8400,12.69,281.78,78580.0,1,7233,70.2,23,8,275.86,0.0,0.0
49663784,1,25000,5.32,752.87,165000.0,1,29263,62.3,15,1,25822.26,0.0,0.0
63417398,1,10000,13.33,338.54,47844.0,0,2839,46.5,19,4,10814.93,0.0,0.0
60944669,1,18000,7.26,557.94,89000.0,1,474,1.7,18,3,18255.74,0.0,1.0
49783616,1,10000,5.32,301.15,55000.0,1,9575,31.9,11,3,10337.12,0.0,1.0
58041336,1,10000,14.65,344.95,45000.0,1,6302,26.0,25,12,10893.77,0.0,1.0
45262160,1,12000,10.99,392.81,73000.0,0,17081,70.9,20,3,13090.46,0.0,1.0
67346759,1,4000,10.64,130.28,34200.0,1,8129,21.4,53,7,4321.59000001,0.0,1.0
66463817,1,20000,5.32,602.3,115000.0,1,18463,38.1,12,1,20621.11,1.0,0.0
55492736,1,35000,8.18,1099.69,150000.0,1,34439,67.3,28,1,37243.37,1.0,0.0
60517315,1,30000,7.26,929.89,120000.0,1,61160,34.4,57,4,31238.0500017,1.0,0.0
41890468,0,10000,16.99,356.48,40000.0,1,15094,61.1,21,4,3402.31,0.0,0.0
46316562,1,20400,12.69,684.32,85000.0,1,5697,86.3,43,8,23342.12,0.0,0.0
43660544,1,20000,9.17,637.58,80000.0,1,30336,47.9,16,5,21730.67,0.0,1.0
60792975,0,10775,17.86,388.79,24500.0,1,3044,47.6,8,4,2252.55,0.0,1.0
44945593,0,20000,6.68,614.62,85000.0,1,34162,51.2,34,7,5527.58,0.0,1.0
46214469,1,3425,13.33,115.95,45000.0,0,17697,78.3,28,6,3798.28000008,1.0,0.0
41092515,1,4500,12.29,150.09,34000.0,0,6684,45.2,24,6,4784.5,0.0,1.0
59290850,1,5000,6.24,152.66,13600.0,0,11768,39.4,34,6,5259.84,1.0,0.0
40007161,0,7000,11.44,230.64,78000.0,1,5336,31.6,21,6,2071.31,1.0,0.0
46654960,1,35000,9.17,1115.77,87539.0,1,26395,87.4,21,2,38877.3,0.0,1.0
55758021,1,12300,8.18,386.46,60000.0,1,4665,17.7,44,7,13119.46,0.0,1.0
56020705,1,18000,7.89,563.15,80000.0,1,20843,45.6,32,1,19346.86,0.0,0.0
56009859,1,10000,8.18,314.2,85000.0,0,35581,37.8,36,6,10620.62,0.0,1.0
57185358,1,19000,6.89,585.71,70000.0,1,19088,42.4,14,4,19781.6,0.0,0.0
61381054,1,9000,8.18,282.78,39000.0,1,3184,7.3,12,1,9543.75,0.0,1.0
38636496,1,7000,7.49,217.72,67000.0,0,34850,69.6,31,1,7652.97000052,0.0,0.0
63908518,1,8000,5.32,240.92,120000.0,0,30266,41.3,27,2,8209.67,0.0,0.0
42284241,0,10000,12.29,333.53,56000.0,1,25408,91.1,20,5,4443.37,0.0,0.0
64300896,1,9600,9.17,306.04,28000.0,0,10694,36.5,32,7,9941.790002,1.0,0.0
65736428,1,5500,5.32,165.64,30451.0,0,4050,7.2,17,5,5538.08452498,0.0,0.0
59110832,1,17525,11.53,578.16,96000.0,0,8968,35.2,18,10,17796.89,0.0,0.0
55390617,1,13000,7.89,406.72,80000.0,1,10501,43.8,23,4,13928.8,0.0,0.0
65424346,1,7200,8.18,226.23,50000.0,1,9091,54.4,24,7,7409.56,0.0,0.0
42404560,1,11000,7.89,344.15,125000.0,1,17521,61.0,52,8,11448.46,0.0,0.0
49077434,1,8500,11.53,280.42,35000.0,1,11710,88.7,8,6,9584.3200034,0.0,1.0
51005243,1,10000,9.99,322.63,45000.0,1,11832,51.0,32,5,11140.02,1.0,0.0
50314405,0,20000,14.65,689.89,68000.0,1,26503,83.6,29,2,5531.67,0.0,1.0
56052274,1,25000,7.26,774.91,130000.0,1,7766,31.0,22,2,26184.4900001,0.0,0.0
63927986,1,3000,12.05,99.72,35000.0,1,3466,38.5,29,4,3330.52,0.0,1.0
56699927,1,15450,12.69,518.27,67000.0,0,35804,78.2,25,3,15881.61,0.0,0.0
41169156,0,8000,6.68,245.85,31523.48,0,8136,40.3,22,1,1735.34,0.0,1.0
60236547,1,20400,9.17,650.33,96000.0,0,7434,40.6,18,3,21292.71,0.0,0.0
55887532,1,35000,12.69,1174.07,110000.0,1,96585,54.0,43,4,37342.12,0.0,0.0
43840869,0,12600,17.57,452.81,35000.0,1,3790,28.7,12,4,5896.87,0.0,1.0
65262219,1,35000,14.33,1201.84,90000.0,1,25485,76.5,29,6,37940.35,0.0,0.0
59169328,1,7000,11.53,230.94,36000.0,1,7342,50.3,6,5,7592.87,1.0,0.0
44026294,1,17400,9.17,554.7,92000.0,0,19263,58.6,18,5,19180.38,0.0,0.0
46506155,1,14000,7.89,438.0,70000.0,0,13889,47.1,28,3,15332.84,0.0,1.0
48464417,1,13075,7.89,409.06,80000.0,1,12614,73.8,13,3,14022.58,0.0,1.0
57354752,1,5550,10.99,181.68,50000.0,1,7606,55.7,29,6,5922.88,0.0,0.0
39927275,1,13500,6.49,413.71,82000.0,0,10354,80.9,26,0,14089.73,0.0,1.0
50445917,1,25000,6.89,770.68,200000.0,1,2669,5.8,38,8,26357.24,0.0,0.0
56139735,1,3875,17.86,139.82,50000.0,1,3806,14.9,62,7,4042.04,0.0,0.0
49683773,0,5600,12.69,187.86,31000.0,0,2360,15.9,26,7,2062.51,0.0,1.0
55228783,1,30000,10.99,982.02,140000.0,1,23652,58.5,20,7,32863.58,0.0,0.0
66561251,1,28000,6.24,854.87,128000.0,0,40915,48.0,21,1,29424.66,0.0,0.0
50505130,0,20000,6.24,610.62,108909.0,1,19097,41.1,28,2,7320.51,1.0,0.0
65615955,1,2500,12.59,83.75,50000.0,1,6571,31.7,7,1,2721.77,0.0,1.0
45072412,1,28000,6.92,863.54,140000.0,1,30289,29.8,71,9,29681.6500023,0.0,0.0
45604234,1,15000,8.18,471.3,60000.0,1,13031,16.6,26,13,15511.5,0.0,1.0
61359751,0,6000,11.53,197.95,120000.0,1,5372,97.7,25,6,1579.76,0.0,1.0
38474556,1,10000,12.99,336.9,62000.0,1,12453,99.6,16,4,10326.38,0.0,1.0
48575181,1,12000,13.33,406.24,125000.0,0,32232,79.8,17,5,12718.3,0.0,0.0
47757391,0,25000,15.61,874.12,102000.0,1,28911,60.0,32,10,10467.76,0.0,1.0
55472658,1,5000,13.33,169.27,72000.0,1,23343,98.1,12,1,5518.27,0.0,0.0
56067172,1,28000,9.99,903.35,119000.0,1,51089,98.1,11,1,28665.85,0.0,1.0
41216706,1,10000,7.89,312.86,54000.0,0,11933,50.6,23,2,10158.74,0.0,1.0
40360600,1,14000,10.49,454.97,64000.0,1,11932,73.0,33,3,14952.07,1.0,0.0
51546227,1,6000,10.99,196.41,155000.0,0,7605,68.5,27,6,6325.17,0.0,1.0
60850679,0,10550,12.29,351.88,24000.0,1,10556,39.1,20,4,2479.61,0.0,1.0
51977558,1,2000,9.17,63.76,87000.0,1,11194,49.5,53,10,2142.43,0.0,0.0
40483478,1,20000,8.19,628.49,115000.0,0,45491,32.0,24,5,21927.04,0.0,1.0
61430708,0,16800,7.26,520.74,110000.0,1,11964,52.7,17,5,4177.42,0.0,0.0
66610489,1,12000,5.32,361.38,60000.0,0,11756,25.8,20,2,12224.48,0.0,0.0
42854464,1,10000,6.92,308.41,40000.0,1,9266,47.0,25,2,10408.65,0.0,1.0
60495159,1,1500,12.69,50.32,33660.0,1,4477,32.4,9,2,1669.03,1.0,0.0
57156820,1,7500,10.99,245.51,50000.0,0,7363,47.5,20,6,7876.92,0.0,1.0
55909574,1,13000,7.89,406.72,125000.0,1,15085,31.4,32,7,14059.94,0.0,0.0
62126093,0,18000,13.33,609.36,64000.0,1,14325,64.2,52,9,4848.22,1.0,0.0
59169989,1,14000,5.32,421.61,40000.0,0,2741,7.7,37,0,14057.93,0.0,1.0
53272469,0,4200,18.55,153.01,25000.0,1,5893,42.1,14,5,1398.16,0.0,0.0
38585551,1,8000,13.66,272.11,37000.0,1,4415,32.0,9,5,9485.83000003,0.0,1.0
52007798,1,10000,5.32,301.15,55000.0,1,7769,22.3,14,1,10153.89,0.0,0.0
38608107,1,10000,8.19,314.25,40000.0,0,11294,61.7,29,6,10402.06,0.0,1.0
38697857,1,16000,6.49,490.32,75000.0,1,28381,101.0,21,2,17028.4,0.0,1.0
55152509,1,24325,15.61,850.52,61000.0,1,11475,75.5,32,5,28553.87,0.0,0.0
59109697,1,28000,10.99,916.56,73000.0,1,35513,64.6,33,9,29488.19,0.0,0.0
58663156,1,31550,9.17,1005.78,122000.0,1,14750,60.7,27,8,34065.0,0.0,0.0
41740199,1,10000,12.69,335.45,120000.0,1,8078,61.7,23,4,10384.39,0.0,0.0
63488062,1,5000,11.53,164.96,28000.0,1,2304,62.3,8,4,5441.88,0.0,1.0
39591524,1,10000,8.19,314.25,70000.0,0,15594,39.1,39,4,10101.43,0.0,0.0
48856758,0,18000,12.29,600.36,80000.0,0,18224,55.9,13,6,5262.05,0.0,1.0
54138588,1,16000,10.99,523.75,60000.0,1,25327,65.8,17,2,17181.97,0.0,1.0
58493492,1,9000,7.89,281.58,65200.0,1,10369,44.3,27,5,9296.2,0.0,0.0
59190367,1,15000,9.99,483.94,112000.0,0,28321,58.5,30,6,16444.64,0.0,0.0
38429476,1,4575,16.49,161.96,14496.0,1,2252,54.9,8,7,5090.13,1.0,0.0
46546587,1,10000,11.53,329.91,36480.0,0,11469,77.5,14,4,10538.7,0.0,1.0
48584709,1,7500,12.29,250.15,45000.0,1,21653,47.3,32,7,8204.8900002,0.0,0.0
41100369,1,8000,12.29,266.83,70000.0,1,18041,45.5,30,8,8956.45,0.0,1.0
57672343,1,12000,6.89,369.93,82000.0,1,10280,33.8,20,6,12174.87,0.0,1.0
38617744,1,25000,6.49,766.12,75000.0,1,26026,54.6,11,0,26817.35,0.0,0.0
51986432,1,9000,6.24,274.78,60000.0,0,8951,30.9,27,2,9362.5,0.0,1.0
61539532,1,20000,12.69,670.9,50000.0,1,23947,92.8,60,7,20273.17,0.0,0.0
62227449,1,15000,12.29,500.3,78000.0,1,9926,53.4,24,6,16255.29,1.0,0.0
57883837,1,6400,9.99,206.48,52200.0,0,15996,92.5,27,1,6630.75,0.0,0.0
40157563,1,9600,11.44,316.3,56000.0,1,9081,68.3,9,4,10950.49,0.0,1.0
60841971,1,11500,6.24,351.11,71000.0,0,4744,8.0,48,11,12107.6020154,0.0,1.0
60729275,1,17000,12.29,567.01,54000.0,1,10325,45.7,9,5,18747.58,0.0,1.0
66625672,1,9100,16.55,322.41,86500.0,1,2557,10.4,61,12,10255.29,0.0,0.0
66413181,1,4925,10.64,160.4,60000.0,1,8855,30.2,22,4,5322.05,0.0,0.0
51838651,1,25000,5.32,752.87,96000.0,1,45138,64.4,17,3,26154.89,0.0,0.0
57895060,1,16800,9.99,542.01,95000.0,1,13264,58.7,34,5,17804.9200009,0.0,0.0
65592217,1,8000,9.99,258.1,44000.0,1,10882,29.6,31,2,8450.96000001,1.0,0.0
57873059,1,4400,9.17,140.27,70000.0,1,5945,28.0,31,7,4666.02000047,0.0,1.0
37732134,1,25000,8.19,785.61,130000.0,1,12416,20.4,32,6,27310.3300001,0.0,1.0
56070739,1,15000,12.29,500.3,44200.0,1,10609,80.4,42,5,16953.900002,0.0,1.0
53061365,1,32400,6.89,998.79,160000.0,1,27600,53.2,32,5,34520.41,0.0,0.0
38598444,0,12725,12.39,425.03,66000.0,1,7745,54.5,24,8,6800.86,0.0,1.0
39539216,1,23000,12.39,768.23,180000.0,1,13961,76.7,28,1,26217.0400028,0.0,0.0
46807956,1,20000,10.99,654.68,75000.0,1,21357,67.8,8,4,21269.14,0.0,1.0
38311184,0,20000,13.66,680.26,74000.0,0,20236,82.6,18,2,10173.54,0.0,1.0
50446636,1,6500,10.99,212.78,25000.0,0,6090,78.1,7,2,7327.84000017,0.0,1.0
48213406,1,5275,13.99,180.27,30000.0,0,7457,96.8,20,8,6110.79,0.0,0.0
50343786,0,12000,12.29,400.24,60000.0,0,7407,90.3,9,5,4840.36,0.0,0.0
55491324,1,11200,10.99,366.63,89000.0,1,11635,80.2,12,3,11889.1300002,0.0,1.0
63449798,1,8000,6.24,244.25,22000.0,1,10694,56.3,20,2,8001.47,0.0,1.0
65805317,1,10000,7.26,309.97,45000.0,0,7159,19.1,29,5,10542.45,0.0,0.0
58120355,1,18000,14.65,620.9,85000.0,0,8809,25.4,23,12,19508.47,1.0,0.0
40756454,1,15000,6.39,458.99,98000.0,0,8261,30.4,19,5,16064.3900019,0.0,0.0
39108456,1,5600,8.67,177.22,19200.0,1,4973,25.9,38,4,6198.16000001,1.0,0.0
53141293,1,15000,9.17,478.19,100000.0,1,14201,87.1,9,1,16359.4000096,0.0,1.0
55171156,1,10000,5.32,301.15,300000.0,1,16469,61.2,26,6,10062.91,0.0,0.0
46155781,1,13600,9.17,433.56,235000.0,1,28307,37.3,36,5,14560.76,0.0,0.0
39701919,1,6500,11.99,215.87,60000.0,0,15902,46.9,35,5,7137.27,0.0,0.0
62316495,0,8000,6.89,246.62,69000.0,0,5355,23.2,27,6,1969.9,0.0,0.0
42914416,1,10050,14.65,346.67,32760.0,0,14291,47.2,17,3,11312.51,0.0,0.0
55512403,0,16000,10.99,523.75,50000.0,0,27238,42.4,47,9,3399.21,0.0,1.0
60913777,1,7000,5.32,210.81,46000.0,0,6021,19.5,45,7,7185.21,0.0,0.0
65816721,1,10000,5.32,301.15,72000.0,1,4940,10.3,22,2,10386.27,0.0,1.0
